,Country,Granularity,Year,Population
17243,Slovenia,Female,2002,1015.661
17244,Slovenia,Rural,2002,977.096
17245,Slovenia,Urban,2002,1011.168
17246,Slovenia,Total,2003,1987.862
17247,Slovenia,Male,2003,971.306
17248,Slovenia,Female,2003,1016.549
17249,Slovenia,Rural,2003,972.957
17250,Slovenia,Urban,2003,1016.008
17251,Slovenia,Total,2004,1990.222
17252,Slovenia,Male,2004,972.358
17253,Slovenia,Female,2004,1017.868
17254,Slovenia,Rural,2004,969.669
17255,Slovenia,Urban,2004,1021.761
17256,Slovenia,Total,2005,1994.976
17257,Slovenia,Male,2005,975.494
17258,Slovenia,Female,2005,1019.485
17259,Slovenia,Rural,2005,967.539
17260,Slovenia,Urban,2005,1028.742
17261,Slovenia,Total,2006,2002.43
17262,Slovenia,Male,2006,981.059
17263,Slovenia,Female,2006,1021.368
17264,Slovenia,Rural,2006,966.665
17265,Slovenia,Urban,2006,1037.126
17266,Slovenia,Total,2007,2012.118
17267,Slovenia,Male,2007,988.605
17268,Slovenia,Female,2007,1023.523
17269,Slovenia,Rural,2007,966.833
17270,Slovenia,Urban,2007,1046.706
17271,Slovenia,Total,2008,2023.052
17272,Slovenia,Male,2008,997.189
17273,Slovenia,Female,2008,1025.86
17274,Slovenia,Rural,2008,967.551
17275,Slovenia,Urban,2008,1056.987
17276,Slovenia,Total,2009,2033.804
17277,Slovenia,Male,2009,1005.476
17278,Slovenia,Female,2009,1028.331
17279,Slovenia,Rural,2009,968.18
17280,Slovenia,Urban,2009,1067.244
17281,Slovenia,Total,2010,2043.337
17282,Slovenia,Male,2010,1012.481
17283,Slovenia,Female,2010,1030.855
17284,Slovenia,Rural,2010,968.215
17285,Slovenia,Urban,2010,1076.953
17286,Slovenia,Total,2011,2051.287
17287,Slovenia,Male,2011,1017.876
17288,Slovenia,Female,2011,1033.402
17289,Slovenia,Rural,2011,967.513
17290,Slovenia,Urban,2011,1085.923
17291,Slovenia,Total,2012,2057.823
17292,Slovenia,Male,2012,1021.899
17293,Slovenia,Female,2012,1035.927
17294,Slovenia,Rural,2012,966.153
17295,Slovenia,Urban,2012,1094.237
17296,Slovenia,Total,2013,2063.11
17297,Slovenia,Male,2013,1024.839
17298,Slovenia,Female,2013,1038.281
17299,Slovenia,Rural,2013,964.206
17300,Slovenia,Urban,2013,1101.913
17301,Slovenia,Total,2014,2067.488
17302,Slovenia,Male,2014,1027.167
17303,Slovenia,Female,2014,1040.321
17304,Slovenia,Rural,2014,961.764
17305,Slovenia,Urban,2014,1109.081
17306,Slovenia,Total,2015,2071.199
17307,Slovenia,Male,2015,1029.251
17308,Slovenia,Female,2015,1041.948
17309,Slovenia,Rural,2015,958.942
17310,Slovenia,Urban,2015,1115.846
17311,Slovenia,Total,2016,2074.21
17312,Slovenia,Male,2016,1031.12
17313,Slovenia,Female,2016,1043.085
17314,Slovenia,Rural,2016,955.396
17315,Slovenia,Urban,2016,1122.466
17316,Slovenia,Total,2017,2076.394
17317,Slovenia,Male,2017,1032.642
17318,Slovenia,Female,2017,1043.753
17319,Slovenia,Rural,2017,951.104
17320,Slovenia,Urban,2017,1128.872
17321,Slovenia,Total,2018,2077.837
17322,Slovenia,Male,2018,1033.823
17323,Slovenia,Female,2018,1044.013
17324,Slovenia,Rural,2018,946.127
17325,Slovenia,Urban,2018,1135.133
17326,Solomon Islands,Total,2000,412.66
17327,Solomon Islands,Male,2000,212.115
17328,Solomon Islands,Female,2000,200.55
17329,Solomon Islands,Rural,2000,347.363
17330,Solomon Islands,Urban,2000,65.246
17331,Solomon Islands,Total,2001,423.944
17332,Solomon Islands,Male,2001,217.742
17333,Solomon Islands,Female,2001,206.207
17334,Solomon Islands,Rural,2001,355.185
17335,Solomon Islands,Urban,2001,68.668
17336,Solomon Islands,Total,2002,435.432
17337,Solomon Islands,Male,2002,223.386
17338,Solomon Islands,Female,2002,212.048
17339,Solomon Islands,Rural,2002,363.021
17340,Solomon Islands,Urban,2002,72.241
17341,Solomon Islands,Total,2003,447.017
17342,Solomon Islands,Male,2003,229.017
17343,Solomon Islands,Female,2003,217.999
17344,Solomon Islands,Rural,2003,370.814
17345,Solomon Islands,Urban,2003,75.955
17346,Solomon Islands,Total,2004,458.539
17347,Solomon Islands,Male,2004,234.585
17348,Solomon Islands,Female,2004,223.964
17349,Solomon Islands,Rural,2004,378.516
17350,Solomon Islands,Urban,2004,79.808
17351,Solomon Islands,Total,2005,469.918
17352,Solomon Islands,Male,2005,240.063
17353,Solomon Islands,Female,2005,229.855
17354,Solomon Islands,Rural,2005,386.096
17355,Solomon Islands,Urban,2005,83.789
17356,Solomon Islands,Total,2006,481.078
17357,Solomon Islands,Male,2006,245.432
17358,Solomon Islands,Female,2006,235.654
17359,Solomon Islands,Rural,2006,393.518
17360,Solomon Islands,Urban,2006,87.904
17361,Solomon Islands,Total,2007,492.132
17362,Solomon Islands,Male,2007,250.719
17363,Solomon Islands,Female,2007,241.414
17364,Solomon Islands,Rural,2007,400.788
17365,Solomon Islands,Urban,2007,92.152
17366,Solomon Islands,Total,2008,503.36
17367,Solomon Islands,Male,2008,256.139
17368,Solomon Islands,Female,2008,247.227
17369,Solomon Islands,Rural,2008,407.93
17370,Solomon Islands,Urban,2008,96.547
17371,Solomon Islands,Total,2009,515.181
17372,Solomon Islands,Male,2009,261.903
17373,Solomon Islands,Female,2009,253.279
17374,Solomon Islands,Rural,2009,414.986
17375,Solomon Islands,Urban,2009,101.093
17376,Solomon Islands,Total,2010,527.861
17377,Solomon Islands,Male,2010,268.186
17378,Solomon Islands,Female,2010,259.675
17379,Solomon Islands,Rural,2010,421.98
17380,Solomon Islands,Urban,2010,105.81
17381,Solomon Islands,Total,2011,541.521
17382,Solomon Islands,Male,2011,275.048
17383,Solomon Islands,Female,2011,266.474
17384,Solomon Islands,Rural,2011,428.948
17385,Solomon Islands,Urban,2011,110.666
17386,Solomon Islands,Total,2012,556.063
17387,Solomon Islands,Male,2012,282.449
17388,Solomon Islands,Female,2012,273.617
17389,Solomon Islands,Rural,2012,435.874
17390,Solomon Islands,Urban,2012,115.657
17391,Solomon Islands,Total,2013,571.336
17392,Solomon Islands,Male,2013,290.265
17393,Solomon Islands,Female,2013,281.064
17394,Solomon Islands,Rural,2013,442.735
17395,Solomon Islands,Urban,2013,120.778
17396,Solomon Islands,Total,2014,587.079
17397,Solomon Islands,Male,2014,298.355
17398,Solomon Islands,Female,2014,288.724
17399,Solomon Islands,Rural,2014,449.49
17400,Solomon Islands,Urban,2014,126.014
17401,Solomon Islands,Total,2015,603.118
17402,Solomon Islands,Male,2015,306.577
17403,Solomon Islands,Female,2015,296.556
17404,Solomon Islands,Rural,2015,456.121
17405,Solomon Islands,Urban,2015,131.361
17406,Solomon Islands,Total,2016,619.438
17407,Solomon Islands,Male,2016,314.912
17408,Solomon Islands,Female,2016,304.526
17409,Solomon Islands,Rural,2016,462.611
17410,Solomon Islands,Urban,2016,136.808
17411,Solomon Islands,Total,2017,636.039
17412,Solomon Islands,Male,2017,323.376
17413,Solomon Islands,Female,2017,312.654
17414,Solomon Islands,Rural,2017,468.983
17415,Solomon Islands,Urban,2017,142.36
17416,Solomon Islands,Total,2018,652.857
17417,Solomon Islands,Male,2018,331.947
17418,Solomon Islands,Female,2018,320.909
17419,Solomon Islands,Rural,2018,475.26
17420,Solomon Islands,Urban,2018,148.021
17421,Somalia,Total,2000,8872.254
17422,Somalia,Male,2000,4442.937
17423,Somalia,Female,2000,4429.313
17424,Somalia,Rural,2000,6015.423
17425,Somalia,Urban,2000,2996.056
17426,Somalia,Total,2001,9186.725
17427,Somalia,Male,2001,4599.551
17428,Somalia,Female,2001,4587.168
17429,Somalia,Rural,2001,6167.501
17430,Somalia,Urban,2001,3123.322
17431,Somalia,Total,2002,9501.342
17432,Somalia,Male,2002,4756.276
17433,Somalia,Female,2002,4745.059
17434,Somalia,Rural,2002,6313.307
17435,Somalia,Urban,2002,3250.86
17436,Somalia,Total,2003,9815.412
17437,Somalia,Male,2003,4912.67
17438,Somalia,Female,2003,4902.742
17439,Somalia,Rural,2003,6417.677
17440,Somalia,Urban,2003,3418.72
17441,Somalia,Total,2004,10130.243
17442,Somalia,Male,2004,5069.267
17443,Somalia,Female,2004,5060.984
17444,Somalia,Rural,2004,6521.864
17445,Somalia,Urban,2004,3594.364
17446,Somalia,Total,2005,10446.863
17447,Somalia,Male,2005,5226.471
17448,Somalia,Female,2005,5220.385
17449,Somalia,Rural,2005,6629.975
17450,Somalia,Urban,2005,3779.95
17451,Somalia,Total,2006,10763.905
17452,Somalia,Male,2006,5383.597
17453,Somalia,Female,2006,5380.307
17454,Somalia,Rural,2006,6741.849
17455,Somalia,Urban,2006,3976.468
17456,Somalia,Total,2007,11080.121
17457,Somalia,Male,2007,5540.039
17458,Somalia,Female,2007,5540.083
17459,Somalia,Rural,2007,7240.839
17460,Somalia,Urban,2007,3797.757
17461,Somalia,Total,2008,11397.188
17462,Somalia,Male,2008,5696.698
17463,Somalia,Female,2008,5700.49
17464,Somalia,Rural,2008,7275.093
17465,Somalia,Urban,2008,4094.183
17466,Somalia,Total,2009,11717.692
17467,Somalia,Male,2009,5854.968
17468,Somalia,Female,2009,5862.723
17469,Somalia,Rural,2009,7300.523
17470,Somalia,Urban,2009,4407.467
17471,Somalia,Total,2010,12043.883
17472,Somalia,Male,2010,6016.043
17473,Somalia,Female,2010,6027.843
17474,Somalia,Rural,2010,7315.117
17475,Somalia,Urban,2010,4738.106
17476,Somalia,Total,2011,12376.301
17477,Somalia,Male,2011,6180.205
17478,Somalia,Female,2011,6196.1
17479,Somalia,Rural,2011,7318.788
17480,Somalia,Urban,2011,5085.937
17481,Somalia,Total,2012,12715.503
17482,Somalia,Male,2012,6347.724
17483,Somalia,Female,2012,6367.763
17484,Somalia,Rural,2012,7459.376
17485,Somalia,Urban,2012,5304.4
17486,Somalia,Total,2013,13063.701
17487,Somalia,Male,2013,6519.803
17488,Somalia,Female,2013,6543.908
17489,Somalia,Rural,2013,7601.384
17490,Somalia,Urban,2013,5530.965
17491,Somalia,Total,2014,13423.568
17492,Somalia,Male,2014,6697.812
17493,Somalia,Female,2014,6725.759
17494,Somalia,Rural,2014,7745.889
17495,Somalia,Urban,2014,5767.236
17496,Somalia,Total,2015,13797.201
17497,Somalia,Male,2015,6882.856
17498,Somalia,Female,2015,6914.348
17499,Somalia,Rural,2015,7893.535
17500,Somalia,Urban,2015,6014.594
17501,Somalia,Total,2016,14185.636
17502,Somalia,Male,2016,7075.493
17503,Somalia,Female,2016,7110.142
17504,Somalia,Rural,2016,8044.409
17505,Somalia,Urban,2016,6273.587
17506,Somalia,Total,2017,14589.179
17507,Somalia,Male,2017,7275.858
17508,Somalia,Female,2017,7313.307
17509,Somalia,Rural,2017,8198.119
17510,Somalia,Urban,2017,6544.404
17511,Somalia,Total,2018,15008.226
17512,Somalia,Male,2018,7484.099
17513,Somalia,Female,2018,7524.126
17514,Somalia,Rural,2018,8354.51
17515,Somalia,Urban,2018,6827.415
17516,South Africa,Total,2000,44967.708
17517,South Africa,Male,2000,22171.606
17518,South Africa,Female,2000,22796.107
17519,South Africa,Rural,2000,19713.179
17520,South Africa,Urban,2000,26015.136
17521,South Africa,Total,2001,45571.274
17522,South Africa,Male,2001,22468.02
17523,South Africa,Female,2001,23103.252
17524,South Africa,Rural,2001,19774.867
17525,South Africa,Urban,2001,26610.139
17526,South Africa,Total,2002,46150.913
17527,South Africa,Male,2002,22752.951
17528,South Africa,Female,2002,23397.962
17529,South Africa,Rural,2002,19799.101
17530,South Africa,Urban,2002,27227.072
17531,South Africa,Total,2003,46719.196
17532,South Africa,Male,2003,23032.769
17533,South Africa,Female,2003,23686.434
17534,South Africa,Rural,2003,19800.023
17535,South Africa,Urban,2003,27848.704
17536,South Africa,Total,2004,47291.61
17537,South Africa,Male,2004,23315.48
17538,South Africa,Female,2004,23976.13
17539,South Africa,Rural,2004,19784.966
17540,South Africa,Urban,2004,28462.429
17541,South Africa,Total,2005,47880.601
17542,South Africa,Male,2005,23607.459
17543,South Africa,Female,2005,24273.136
17544,South Africa,Rural,2005,19754.866
17545,South Africa,Urban,2005,29065.72
17546,South Africa,Total,2006,48489.459
17547,South Africa,Male,2006,23910.124
17548,South Africa,Female,2006,24579.34
17549,South Africa,Rural,2006,19707.664
17550,South Africa,Urban,2006,29656.918
17551,South Africa,Total,2007,49119.759
17552,South Africa,Male,2007,24223.89
17553,South Africa,Female,2007,24895.876
17554,South Africa,Rural,2007,19647.368
17555,South Africa,Urban,2007,30239.813
17556,South Africa,Total,2008,49779.471
17557,South Africa,Male,2008,24552.622
17558,South Africa,Female,2008,25226.85
17559,South Africa,Rural,2008,19583.275
17560,South Africa,Urban,2008,30828.854
17561,South Africa,Total,2009,50477.011
17562,South Africa,Male,2009,24900.459
17563,South Africa,Female,2009,25576.554
17564,South Africa,Rural,2009,19528.59
17565,South Africa,Urban,2009,31442.228
17566,South Africa,Total,2010,51216.964
17567,South Africa,Male,2010,25269.501
17568,South Africa,Female,2010,25947.466
17569,South Africa,Rural,2010,19489.852
17570,South Africa,Urban,2010,32094.811
17571,South Africa,Total,2011,52003.755
17572,South Africa,Male,2011,25662.032
17573,South Africa,Female,2011,26341.727
17574,South Africa,Rural,2011,19470.335
17575,South Africa,Urban,2011,32793.181
17576,South Africa,Total,2012,52832.658
17577,South Africa,Male,2012,26075.395
17578,South Africa,Female,2012,26757.264
17579,South Africa,Rural,2012,19465.377
17580,South Africa,Urban,2012,33532.836
17581,South Africa,Total,2013,53687.121
17582,South Africa,Male,2013,26500.317
17583,South Africa,Female,2013,27186.808
17584,South Africa,Rural,2013,19467.489
17585,South Africa,Urban,2013,34299.907
17586,South Africa,Total,2014,54544.186
17587,South Africa,Male,2014,26924.05
17588,South Africa,Female,2014,27620.134
17589,South Africa,Rural,2014,19463.91
17590,South Africa,Urban,2014,35075.661
17591,South Africa,Total,2015,55386.367
17592,South Africa,Male,2015,27337.004
17593,South Africa,Female,2015,28049.365
17594,South Africa,Rural,2015,19446.876
17595,South Africa,Urban,2015,35844.349
17596,South Africa,Total,2016,56207.646
17597,South Africa,Male,2016,27735.713
17598,South Africa,Female,2016,28471.936
17599,South Africa,Rural,2016,19414.491
17600,South Africa,Urban,2016,36600.982
17601,South Africa,Total,2017,57009.756
17602,South Africa,Male,2017,28121.437
17603,South Africa,Female,2017,28888.314
17604,South Africa,Rural,2017,19369.002
17605,South Africa,Urban,2017,37348.154
17606,South Africa,Total,2018,57792.518
17607,South Africa,Male,2018,28495.093
17608,South Africa,Female,2018,29297.427
17609,South Africa,Rural,2018,19311.652
17610,South Africa,Urban,2018,38086.769
17611,South Sudan,Total,2012,10113.649
17612,South Sudan,Male,2012,5057.131
17613,South Sudan,Female,2012,5056.517
17614,South Sudan,Rural,2012,8847.54
17615,South Sudan,Urban,2012,1970.718
17616,South Sudan,Total,2013,10355.035
17617,South Sudan,Male,2013,5178.65
17618,South Sudan,Female,2013,5176.38
17619,South Sudan,Rural,2013,9119.185
17620,South Sudan,Urban,2013,2058.305
17621,South Sudan,Total,2014,10554.88
17622,South Sudan,Male,2014,5279.348
17623,South Sudan,Female,2014,5275.534
17624,South Sudan,Rural,2014,9383.162
17625,South Sudan,Urban,2014,2147.809
17626,South Sudan,Total,2015,10715.658
17627,South Sudan,Male,2015,5360.486
17628,South Sudan,Female,2015,5355.171
17629,South Sudan,Rural,2015,9642.116
17630,South Sudan,Urban,2015,2240.02
17631,South Sudan,Total,2016,10832.518
17632,South Sudan,Male,2016,5419.653
17633,South Sudan,Female,2016,5412.867
17634,South Sudan,Rural,2016,9895.674
17635,South Sudan,Urban,2016,2335.056
17636,South Sudan,Total,2017,10910.763
17637,South Sudan,Male,2017,5459.493
17638,South Sudan,Female,2017,5451.281
17639,South Sudan,Rural,2017,10142.827
17640,South Sudan,Urban,2017,2432.887
17641,South Sudan,Total,2018,10975.927
17642,South Sudan,Male,2018,5492.758
17643,South Sudan,Female,2018,5483.166
17644,South Sudan,Rural,2018,10384.989
17645,South Sudan,Urban,2018,2534.064
17646,Spain,Total,2000,40824.754
17647,Spain,Male,2000,20041.16
17648,Spain,Female,2000,20783.585
17649,Spain,Rural,2000,9709.605
17650,Spain,Urban,2000,31194.106
17651,Spain,Total,2001,41319.427
17652,Spain,Male,2001,20303.074
17653,Spain,Female,2001,21016.357
17654,Spain,Rural,2001,9792.19
17655,Spain,Urban,2001,31599.913
17656,Spain,Total,2002,41919.585
17657,Spain,Male,2002,20619.018
17658,Spain,Female,2002,21300.575
17659,Spain,Rural,2002,9852.597
17660,Spain,Urban,2002,32132.923
17661,Spain,Total,2003,42596.453
17662,Spain,Male,2003,20973.843
17663,Spain,Female,2003,21622.612
17664,Spain,Rural,2003,9904.876
17665,Spain,Urban,2003,32748.53
17666,Spain,Total,2004,43308.345
17667,Spain,Male,2004,21345.786
17668,Spain,Female,2004,21962.559
17669,Spain,Rural,2004,9961.494
17670,Spain,Urban,2004,33390.174
17671,Spain,Total,2005,44019.123
17672,Spain,Male,2005,21715.842
17673,Spain,Female,2005,22303.276
17674,Spain,Rural,2005,10014.136
17675,Spain,Urban,2005,34028.496
17676,Spain,Total,2006,44728.565
17677,Spain,Male,2006,22084.46
17678,Spain,Female,2006,22644.101
17679,Spain,Rural,2006,10062.286
17680,Spain,Urban,2006,34663.246
17681,Spain,Total,2007,45429.076
17682,Spain,Male,2007,22447.367
17683,Spain,Female,2007,22981.704
17684,Spain,Rural,2007,10104.737
17685,Spain,Urban,2007,35289.121
17686,Spain,Total,2008,46068.811
17687,Spain,Male,2008,22775.575
17688,Spain,Female,2008,23293.236
17689,Spain,Rural,2008,10130.511
17690,Spain,Urban,2008,35867.295
17691,Spain,Total,2009,46583.565
17692,Spain,Male,2009,23033.009
17693,Spain,Female,2009,23550.557
17694,Spain,Rural,2009,10127.186
17695,Spain,Urban,2009,36348.886
17696,Spain,Total,2010,46931.015
17697,Spain,Male,2010,23196.133
17698,Spain,Female,2010,23734.878
17699,Spain,Rural,2010,10086.595
17700,Spain,Urban,2010,36702.035
17701,Spain,Total,2011,47084.24
17702,Spain,Male,2011,23249.643
17703,Spain,Female,2011,23834.599
17704,Spain,Rural,2011,10004.441
17705,Spain,Urban,2011,36904.697
17706,Spain,Total,2012,47063.06
17707,Spain,Male,2012,23205.468
17708,Spain,Female,2012,23857.591
17709,Spain,Rural,2012,9886.091
17710,Spain,Urban,2012,36971.313
17711,Spain,Total,2013,46930.555
17712,Spain,Male,2013,23101.425
17713,Spain,Female,2013,23829.129
17714,Spain,Rural,2013,9744.548
17715,Spain,Urban,2013,36953.005
17716,Spain,Total,2014,46777.925
17717,Spain,Male,2014,22991.828
17718,Spain,Female,2014,23786.099
17719,Spain,Rural,2014,9599.224
17720,Spain,Urban,2014,36922.603
17721,Spain,Total,2015,46671.926
17722,Spain,Male,2015,22916.241
17723,Spain,Female,2015,23755.678
17724,Spain,Rural,2015,9464.206
17725,Spain,Urban,2015,36933.458
17726,Spain,Total,2016,46634.14
17727,Spain,Male,2016,22887.826
17728,Spain,Female,2016,23746.305
17729,Spain,Rural,2016,9343.737
17730,Spain,Urban,2016,37003.839
17731,Spain,Total,2017,46647.428
17732,Spain,Male,2017,22896.014
17733,Spain,Female,2017,23751.411
17734,Spain,Rural,2017,9233.918
17735,Spain,Urban,2017,37120.403
17736,Spain,Total,2018,46692.858
17737,Spain,Male,2018,22927.764
17738,Spain,Female,2018,23765.099
17739,Spain,Rural,2018,9130.38
17740,Spain,Urban,2018,37267.072
17741,Sri Lanka,Total,2000,18777.601
17742,Sri Lanka,Male,2000,9365.939
17743,Sri Lanka,Female,2000,9411.667
17744,Sri Lanka,Rural,2000,15329.767
17745,Sri Lanka,Urban,2000,3452.171
17746,Sri Lanka,Total,2001,18911.73
17747,Sri Lanka,Male,2001,9414.298
17748,Sri Lanka,Female,2001,9497.429
17749,Sri Lanka,Rural,2001,15439.7
17750,Sri Lanka,Urban,2001,3473.354
17751,Sri Lanka,Total,2002,19062.482
17752,Sri Lanka,Male,2002,9468.821
17753,Sri Lanka,Female,2002,9593.655
17754,Sri Lanka,Rural,2002,15562.028
17755,Sri Lanka,Urban,2002,3497.272
17756,Sri Lanka,Total,2003,19224.037
17757,Sri Lanka,Male,2003,9526.937
17758,Sri Lanka,Female,2003,9697.099
17759,Sri Lanka,Rural,2003,15692.371
17760,Sri Lanka,Urban,2003,3522.936
17761,Sri Lanka,Total,2004,19387.153
17762,Sri Lanka,Male,2004,9584.487
17763,Sri Lanka,Female,2004,9802.666
17764,Sri Lanka,Rural,2004,15823.764
17765,Sri Lanka,Urban,2004,3548.774
17766,Sri Lanka,Total,2005,19544.988
17767,Sri Lanka,Male,2005,9638.477
17768,Sri Lanka,Female,2005,9906.511
17769,Sri Lanka,Rural,2005,15950.938
17770,Sri Lanka,Urban,2005,3573.62
17771,Sri Lanka,Total,2006,19695.972
17772,Sri Lanka,Male,2006,9688.299
17773,Sri Lanka,Female,2006,10007.678
17774,Sri Lanka,Rural,2006,16072.91
17775,Sri Lanka,Urban,2006,3597.241
17776,Sri Lanka,Total,2007,19842.044
17777,Sri Lanka,Male,2007,9735.055
17778,Sri Lanka,Female,2007,10106.989
17779,Sri Lanka,Rural,2007,16190.874
17780,Sri Lanka,Urban,2007,3619.915
17781,Sri Lanka,Total,2008,19983.984
17782,Sri Lanka,Male,2008,9779.518
17783,Sri Lanka,Female,2008,10204.466
17784,Sri Lanka,Rural,2008,16304.311
17785,Sri Lanka,Urban,2008,3641.521
17786,Sri Lanka,Total,2009,20123.508
17787,Sri Lanka,Male,2009,9822.961
17788,Sri Lanka,Female,2009,10300.547
17789,Sri Lanka,Rural,2009,16413.045
17790,Sri Lanka,Urban,2009,3662.041
17791,Sri Lanka,Total,2010,20261.737
17792,Sri Lanka,Male,2010,9866.313
17793,Sri Lanka,Female,2010,10395.425
17794,Sri Lanka,Rural,2010,16516.926
17795,Sri Lanka,Urban,2010,3681.427
17796,Sri Lanka,Total,2011,20398.497
17797,Sri Lanka,Male,2011,9909.583
17798,Sri Lanka,Female,2011,10488.913
17799,Sri Lanka,Rural,2011,16615.442
17800,Sri Lanka,Urban,2011,3699.575
17801,Sri Lanka,Total,2012,20532.6
17802,Sri Lanka,Male,2012,9952.377
17803,Sri Lanka,Female,2012,10580.222
